scenario_params,attr_metadata,bene_attr,particip_year,service_year,year_desc,asof_quarter_sort,enrl_type,metric_code,step_equation_value,step_sort,step_value
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.331799196
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.331799196
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.331799196
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.331799196
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.270735941
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.270735941
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969995527
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969995527
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969995527
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993119644
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993119644
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993119644
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969991268
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969991268
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_pirelli_reno_rscor_growth_fact,,-30,0.969991268
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.332084734
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_adj_qexpu_expd_growth_fact,,-30,1.332084734
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,sim_cnty_risk_adj_rgnl_expd_growth_fact,,-30,1.200798329
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,sim_cnty_risk_adj_rgnl_expd_growth_fact,,-30,1.200798329
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.991553837
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.991553837
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.991553837
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.978068734
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.978068734
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.978068734
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.28480697
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.28480697
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972484982
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972484982
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972484982
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984299368
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984299368
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984299368
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972405829
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972405829
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,2,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.972405829
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,rgnl_expd_growth_fact,,-30,1.210955432
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,rgnl_expd_growth_fact,,-30,1.210955432
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,3,rgnl_expd_growth_fact,,-30,1.210955432
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993012123
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993012123
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.993012123
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.992665001
"{""scenario"": ""forecast_verdi_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.992665001
"{""scenario"": ""forecast_verdi_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 2}","{""aco"": ""ACO0001"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_bene_matched_reno_rscor_growth_fact,,-30,0.992665001
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_pirelli_reno_rscor_growth_fact,,-30,0.94104717
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_pirelli_reno_rscor_growth_fact,,-30,0.94104717
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,verdi_pirelli_reno_rscor_growth_fact,,-30,0.94104717
"{""scenario"": ""forecast_verdi_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.274873261
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,4,risk_adj_qexpu_expd_growth_fact,,-30,1.274873261
"{""scenario"": ""forecast_rr1_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,2,risk_ratio_1_growth_fact,,-30,1
"{""scenario"": ""forecast_verdi_pirelli_rr_risk_adj_qexpu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984279394
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984279394
"{""scenario"": ""forecast_verdi_pirelli_rr_expu"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""9025891308"", ""tin"": ""674188178""}",2025,2025,py,3,3,verdi_pirelli_reno_rscor_growth_fact,,-30,0.984279394
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5876284084"", ""tin"": ""674188178""}",2025,2025,py,3,4,sim_cnty_risk_adj_rgnl_expd_growth_fact,,-30,1.31655203
